"","treee","locality","file","x229E_brown","NL63_brown","HKU1_brown","OC43_brown","CoV2_brown","CoV2_star","CoV2_lambda","CoV2_OU"
"274","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.2234625259468,10.3873927188569,12.2222571778705,11.3994169601354
"275","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.73433932103938,4.53615051006196,4.48769719389442,4.09420287452487
"276","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,1.96983475652799,2.39278388153415,2.36722513658612,2.15965996369906
"277","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,8.61484169359447,9.40921642349833,9.04081937313512,9.43180028046514
"278","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.12828445997965e-12,2.51869739319945e-12,2.5126942610166e-12,2.49998793123918e-12
"279","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,13.831937306569,11.9528408690736,13.831905058977,11.9634449929639
"280","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.3398890531497,24.9900897961251,24.9896903351185,25.0128673943831
"281","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.0944221646228,11.1673809175755,11.1673404186607,11.1688524268619
"282","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.551047563034034,0.446754060815274,0.491027514823232,0.44364124466969
"283","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.55305232227597,4.27046621565428,4.0623095679197,4.24543037756754
"284","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.5334358519539,14.5194360091711,14.5197560266531,14.5435173238429
"285","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,5.04779249896688,5.89972646616843,5.64022357938765,5.87410093681725
"286","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.5348808306464,10.3633296713538,12.5348557245842,10.3874401351723
"287","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.86168965394253,4.57007878769336,4.55918633704144,4.53613119420131
"288","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_time_tree.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,2.03701106013669,2.4106807823677,2.40493509992341,2.39277369256888
"289","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,7.91358261697549,9.22021081015958,8.6212055618351,9.431815328
"290","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.22051408956383e-12,2.67593505437946e-12,2.636221656241e-12,2.5e-12
"291","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,14.0994719517329,11.8640822232769,14.09926370114,11.963401901
"292","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.6099397031216,24.7965662566879,24.7960823643572,25.01287395
"293","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.2345959588665,11.1544743253675,11.1545185298715,11.16885280525
"294","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.679015986225109,0.472704441378658,0.484723251769627,0.443639103
"295","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.62433262525427,4.48087435363795,3.97729723744679,4.2454508725
"296","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.2634723833935,14.3171223062819,14.317683001766,14.543512792
"297","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,5.02052692364778,6.11530449994341,5.49756625548777,5.8741249215
"298","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.4007397695024,10.1621051892904,12.4007336630542,10.38738999
"299","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,4.02903674172591,4.85538042890101,4.78332200738924,4.5361530925
"300","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,2.12528533881892,2.56117516454101,2.52316491132306,2.39278524375
"301","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,8.92413710235267,9.41757676984096,9.11606670907675,9.431815328
"302","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.14828715351393e-12,2.51178046237978e-12,2.50391244146922e-12,2.5e-12
"303","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,13.2961036536091,11.9567440410487,13.2955635894902,12.7317344063453
"304","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.7877373730434,24.9985260173308,24.9979831723789,25.01287395
"305","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.158077056712,11.1679270232062,11.1678931275758,11.16885280525
"306","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.516320130870058,0.445601972348201,0.449981171802638,0.443639103
"307","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.63869565620079,4.26121234417865,3.96423294362689,4.2454508725
"308","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.6511990109578,14.52834364966,14.5287367403938,14.543512792
"309","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,5.15764742740064,5.89025538247249,5.53221053046779,5.8741249215
"310","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,11.9159429019542,10.3722240242011,11.9148310046451,10.38738999
"311","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.8979837659961,4.55752828484205,4.54325206588793,4.5361530925
"312","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,2.05615592010633,2.40406049036876,2.39652989663583,2.39278524375
"313","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,8.83700256834459,9.43181568269661,9.10292399850806,9.30953195208809
"314","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.02293495285019e-12,2.50000028448172e-12,2.48536170438351e-12,2.49991713734054e-12
"315","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,13.6667801074677,11.9634008852476,13.6667229794413,13.6658843242852
"316","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.7537375127644,25.0128741045273,25.0122848326927,25.0128547146084
"317","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.1538955347683,11.1688528141693,11.1688357629013,11.168851378977
"318","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.528296986836079,0.443639052517115,0.449901833793329,0.452231137888432
"319","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.43530838423543,4.24545135560126,3.91863155398494,4.15149701414627
"320","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.7226516346963,14.5435126851766,14.5438878445368,14.5435282129594
"321","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,4.92603638325105,5.87412548686075,5.48053746156577,5.75929368518148
"322","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.3695742681372,10.387388807991,12.3685331710121,12.365411361901
"323","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.67053705691909,4.53615360868105,4.50959247252813,4.53600274141427
"324","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,1.93617956169841,2.39278551603146,2.37877472465208,2.39270593472908
"325","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,8.9001705279043,9.43181516698184,9.12241032636233,9.35295076098218
"326","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.07359881569846e-12,2.50000006478202e-12,2.47190266373825e-12,2.50915367071899e-12
"327","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,13.485884029448,11.963402111832,13.4858126963035,13.4848688284447
"328","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.7812564028505,25.0128735190148,25.0122914030174,25.0128869530472
"329","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.155483799129,11.1688527332696,11.168819733775,11.1688531825646
"330","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.519306455668951,0.443639114495935,0.447154654305778,0.443625091327565
"331","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.52134464136594,4.24545093452971,3.87367009115297,4.16929939409783
"332","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.7036269724098,14.5435126531784,14.5437954721262,14.5434992988569
"333","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,5.02672235477981,5.87412499123305,5.43046652193393,5.77913265874272
"334","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.1590694843643,10.3873902591664,12.1582425439134,12.1557276088242
"335","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.76246467217397,4.53615321004446,4.4851715649901,4.55276207319639
"336","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_RelTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,1.9846706590643,2.39278530575378,2.36589288711168,2.40154635103902
"337","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,3.01727625336464,7.61656212272421,7.61056190470124,9.79774472288398
"338","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,1.02973766029806e-14,4.21063154375549e-12,2.03722747234765e-14,2.95138283829887e-12
"339","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,19.2410269653286,10.884264562973,19.2273533904627,10.3493242225436
"340","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,32.6272410217149,22.7169781879778,29.9464723288649,25.0130156140427
"341","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,13.3903206612815,10.9608072109944,11.3574705012833,11.1688551128213
"342","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,1.77114786001986,0.678676574138107,0.680587513519196,0.443631764906175
"343","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,0.0163844209814279,6.55437023308671,0.0333964205929297,5.01206475901925
"344","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,15.2046365816039,12.4013821389639,15.1998881594242,14.3739065863963
"345","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,0.0212620414010034,8.28241629413656,0.025661183702443,6.77126102508557
"346","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,14.6821642442872,8.2344601446482,14.6708209666747,8.51434580315376
"347","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,0.0186841906889004,7.6400277194338,0.0369647024430192,5.35516975566115
"348","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime_non_recombinant.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,0.00985576431397987,4.03005480990657,0.0194985911501764,2.82481012166639
"349","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/apr.csv",9.452055119,15.64566,9.62742946,3.002116733,8.85003329044457,9.419307731684,9.09225740237608,9.431815328
"350","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/aug.csv",1e-11,0,0,0,2.08943123760405e-12,2.51034791939645e-12,2.48814665750201e-12,2.5e-12
"351","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/dec.csv",2.246926772,3.827194082,22.51571642,19.26377033,13.5039556905198,11.9575535483853,13.5035594044114,12.8414055258419
"352","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/feb.csv",11.09668682,41.64500557,14.65605113,32.65375228,24.7616138017862,25.0002718499461,24.9996256343271,25.01287395
"353","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jan.csv",8.547823349,13.94664569,8.783759862,13.39718232,11.157572938179,11.1680398880722,11.168004550571,11.16885280525
"354","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jul.csv",0,0,0,1.774556412,0.527102209549078,0.445363403376071,0.450115753292627,0.443639103
"355","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/jun.csv",15.13013819,1.8516653,0,0,3.53891377461469,4.25929568607556,3.91104336810981,4.2454508725
"356","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/mar.csv",7.308746458,19.90076951,15.75404754,15.21048766,14.6735679856303,14.5301882044971,14.5304341435931,14.543512792
"357","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/may.csv",18.50186994,3.183059858,1.811569888,0,5.0404591486931,5.88829373203393,5.47028251244182,5.8741249215
"358","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/nov.csv",0,0,26.85142569,14.69813427,12.1557650784667,10.3740675810152,12.1544652272353,10.38738999
"359","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/oct.csv",18.14461237,0,0,0,3.79119198800948,4.55492899112846,4.51464566200851,4.5361530925
"360","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/RAxML_TreeTime.newick","edinburgh","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/edinburgh/sep.csv",9.571140975,0,0,0,1.99982409326771,2.40268938328413,2.38144024254268,2.39278524375
"361","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/time_trees/IQTREE_RelTime_non_recombinant.newick","finland","/Users/hayley/Documents/townsend/sum_23/seasonality/white-noise/data/finland/apr.csv",8,3.703703704,4.347826087,16,8.42434217496534,8.01288268662728,8.01618224888301,8.07234574269528
